Entity,Code,Year,"Daily smoking prevalence - both (IHME, GHDx (2012))",Population
Bolivia,BOL,1991,33.900002,7280293
Bolivia,BOL,1992,34.099998,7430337
Bolivia,BOL,1993,34.400002,7579196
Bolivia,BOL,1994,34.700001,7727321
Bolivia,BOL,1995,35.0,7874676
Bolivia,BOL,1996,35.299999,8021742
Bolivia,BOL,1997,34.599998,8167910
Bolivia,BOL,1998,34.200001,8313399
Bolivia,BOL,1999,34.0,8459812
Bolivia,BOL,2000,33.799999,8606331
Bolivia,BOL,2001,33.5,8752740
Bolivia,BOL,2002,33.200001,8900357
Bolivia,BOL,2003,32.700001,9050704
Bolivia,BOL,2004,32.0,9204297
Bolivia,BOL,2005,30.1,9360758
Bolivia,BOL,2006,28.299999,9521685
Bolivia,BOL,2007,26.6,9685962
Bolivia,BOL,2008,25.200001,9850858
Bolivia,BOL,2009,24.700001,10016280
Bolivia,BOL,2010,24.5,10182345
Bolivia,BOL,2011,24.4,10348932
Bolivia,BOL,2012,24.4,10515813
Bosnia and Herzegovina,BIH,1980,36.299999,4148428
Bosnia and Herzegovina,BIH,1981,36.700001,4184221
Bosnia and Herzegovina,BIH,1982,37.099998,4221104
Bosnia and Herzegovina,BIH,1983,37.5,4258735
Bosnia and Herzegovina,BIH,1984,37.799999,4295539
Bosnia and Herzegovina,BIH,1985,38.099998,4330362
Bosnia and Herzegovina,BIH,1986,38.299999,4362114
Bosnia and Herzegovina,BIH,1987,38.599998,4390248
Bosnia and Herzegovina,BIH,1988,38.700001,4414409
Bosnia and Herzegovina,BIH,1989,38.700001,4433986
Bosnia and Herzegovina,BIH,1990,38.599998,4448659
Bosnia and Herzegovina,BIH,1991,38.400002,4458350
Bosnia and Herzegovina,BIH,1992,38.0,4234620
Bosnia and Herzegovina,BIH,1993,37.599998,3904484
Bosnia and Herzegovina,BIH,1994,37.200001,3725411
Bosnia and Herzegovina,BIH,1995,36.900002,3715565
Bosnia and Herzegovina,BIH,1996,36.900002,3875246
Bosnia and Herzegovina,BIH,1997,37.0,4018228
Bosnia and Herzegovina,BIH,1998,36.900002,4089357
Bosnia and Herzegovina,BIH,1999,36.700001,4130312
Bosnia and Herzegovina,BIH,2000,36.299999,4159785
Bosnia and Herzegovina,BIH,2001,35.900002,4179446
Bosnia and Herzegovina,BIH,2002,35.400002,4188007
Bosnia and Herzegovina,BIH,2003,34.599998,4178524
Bosnia and Herzegovina,BIH,2004,34.0,4140990
Bosnia and Herzegovina,BIH,2005,33.5,4096494
Bosnia and Herzegovina,BIH,2006,33.099998,4063271
Bosnia and Herzegovina,BIH,2007,32.700001,4013421
Bosnia and Herzegovina,BIH,2008,32.299999,3947546
Bosnia and Herzegovina,BIH,2009,32.0,3879798
Bosnia and Herzegovina,BIH,2010,31.700001,3811480
Bosnia and Herzegovina,BIH,2011,31.4,3741800
Bosnia and Herzegovina,BIH,2012,31.200001,3670108
Botswana,BWA,1980,15.5,937493
Botswana,BWA,1981,15.4,970002
Botswana,BWA,1982,15.2,1009271
Botswana,BWA,1983,15.1,1046147
Botswana,BWA,1984,15.0,1083665
Botswana,BWA,1985,14.9,1121954
Botswana,BWA,1986,14.8,1160655
Botswana,BWA,1987,14.7,1199181
Botswana,BWA,1988,14.5,1235487
Botswana,BWA,1989,14.3,1270281
Botswana,BWA,1990,14.2,1305699
Botswana,BWA,1991,14.1,1341767
Botswana,BWA,1992,14.0,1380038
Botswana,BWA,1993,13.9,1420120
Botswana,BWA,1994,13.9,1460030
Botswana,BWA,1995,13.8,1498843
Botswana,BWA,1996,13.7,1535918
Botswana,BWA,1997,13.7,1571699
Botswana,BWA,1998,13.6,1606906
Botswana,BWA,1999,13.5,1642006
Botswana,BWA,2000,13.4,1677384
Botswana,BWA,2001,13.3,1712264
Botswana,BWA,2002,13.3,1744765
Botswana,BWA,2003,13.3,1775743
Botswana,BWA,2004,13.2,1807153
Botswana,BWA,2005,13.3,1839881
Botswana,BWA,2006,13.3,1874527
Botswana,BWA,2007,13.4,1911202
Botswana,BWA,2008,13.5,1949972
Botswana,BWA,2009,13.5,1990671
Botswana,BWA,2010,13.5,2033110
Botswana,BWA,2011,13.5,2073537
Botswana,BWA,2012,13.5,2108614
Brazil,BRA,1980,19.799999,121207450
Brazil,BRA,1981,19.299999,124063113
Brazil,BRA,1982,19.0,126923156
Brazil,BRA,1983,19.0,129790082
Brazil,BRA,1984,19.0,132658862
Brazil,BRA,1985,18.9,135515593
Brazil,BRA,1986,18.5,138336371
Brazil,BRA,1987,18.200001,141104946
Brazil,BRA,1988,18.0,143826358
Brazil,BRA,1989,17.799999,146502977
Brazil,BRA,1990,17.799999,149143224
Brazil,BRA,1991,17.799999,151724253
Brazil,BRA,1992,17.9,154275077
Brazil,BRA,1993,17.9,156794574
Brazil,BRA,1994,17.799999,159265011
Brazil,BRA,1995,17.6,161735079
Brazil,BRA,1996,17.5,164202549
Brazil,BRA,1997,17.200001,166661663
Brazil,BRA,1998,16.9,169159651
Brazil,BRA,1999,16.799999,171641544
Brazil,BRA,2000,16.6,174018276
Brazil,BRA,2001,16.5,176301200
Brazil,BRA,2002,16.299999,178503483
Brazil,BRA,2003,16.200001,180622688
Brazil,BRA,2004,15.9,182675143
Brazil,BRA,2005,15.6,184688101
Brazil,BRA,2006,15.3,186653099
Brazil,BRA,2007,14.9,188552310
Brazil,BRA,2008,14.6,190367297
Brazil,BRA,2009,14.4,192079956
Brazil,BRA,2010,14.2,193701931
Brazil,BRA,2011,14.0,195284736
Brazil,BRA,2012,13.8,196876114
Brunei,BRN,1980,11.6,186121
Brunei,BRN,1981,11.6,191989
Brunei,BRN,1982,11.7,198177
Brunei,BRN,1983,11.7,204754
Brunei,BRN,1984,11.7,211673
Brunei,BRN,1985,11.8,218928
Brunei,BRN,1986,11.9,226510
Brunei,BRN,1987,12.0,233876
Brunei,BRN,1988,12.1,240926
Brunei,BRN,1989,12.2,248077
Brunei,BRN,1990,12.3,255306
Brunei,BRN,1991,12.3,262603
Brunei,BRN,1992,12.3,269848
Brunei,BRN,1993,12.3,276979
Brunei,BRN,1994,12.2,284097
Brunei,BRN,1995,12.2,291207
Brunei,BRN,1996,12.1,298283
Brunei,BRN,1997,12.1,305357
Brunei,BRN,1998,12.1,312398
Brunei,BRN,1999,12.1,319412
Brunei,BRN,2000,12.1,326428
Brunei,BRN,2001,12.0,333353
Brunei,BRN,2002,12.0,340108
Brunei,BRN,2003,11.9,346649
Brunei,BRN,2004,11.8,352921
Brunei,BRN,2005,11.7,358930
Brunei,BRN,2006,11.7,364669
Brunei,BRN,2007,11.6,370884
Brunei,BRN,2008,11.6,377800
Brunei,BRN,2009,11.6,384964
Brunei,BRN,2010,11.5,392340
Brunei,BRN,2011,11.5,399395
Brunei,BRN,2012,11.5,405566
Bulgaria,BGR,1980,29.1,8859538
Bulgaria,BGR,1981,29.200001,8887801
Bulgaria,BGR,1982,29.299999,8912738
Bulgaria,BGR,1983,29.4,8933328
Bulgaria,BGR,1984,29.299999,8952608
Bulgaria,BGR,1985,29.200001,8958852
Bulgaria,BGR,1986,29.1,8963472
Bulgaria,BGR,1987,28.9,8976205
Bulgaria,BGR,1988,28.700001,8985725
Bulgaria,BGR,1989,28.5,8936388
Bulgaria,BGR,1990,28.4,8822365
Bulgaria,BGR,1991,28.299999,8695799
Bulgaria,BGR,1992,28.299999,8559091
Bulgaria,BGR,1993,28.299999,8466532
Bulgaria,BGR,1994,28.5,8416925
Bulgaria,BGR,1995,28.799999,8357576
Bulgaria,BGR,1996,29.200001,8291403
Bulgaria,BGR,1997,30.1,8217101
Bulgaria,BGR,1998,31.4,8138192
Bulgaria,BGR,1999,32.799999,8067463
Bulgaria,BGR,2000,34.299999,8000519
Bulgaria,BGR,2001,35.599998,7928456
Bulgaria,BGR,2002,36.700001,7861949
Bulgaria,BGR,2003,37.700001,7804406
Bulgaria,BGR,2004,38.200001,7749431
Bulgaria,BGR,2005,38.400002,7695047
Bulgaria,BGR,2006,38.099998,7640290
Bulgaria,BGR,2007,37.599998,7586895
Bulgaria,BGR,2008,36.900002,7535590
Bulgaria,BGR,2009,36.200001,7488018
Bulgaria,BGR,2010,34.900002,7437594
Bulgaria,BGR,2011,33.599998,7380021
Bulgaria,BGR,2012,32.299999,7317021
Burkina Faso,BFA,1980,12.7,6947900
Burkina Faso,BFA,1981,12.7,7140270
Burkina Faso,BFA,1982,12.7,7340197
Burkina Faso,BFA,1983,12.7,7551136
Burkina Faso,BFA,1984,12.6,7772260
Burkina Faso,BFA,1985,12.6,7999933
Burkina Faso,BFA,1986,12.6,8228848
Burkina Faso,BFA,1987,12.6,8457114
Burkina Faso,BFA,1988,12.6,8687441
Burkina Faso,BFA,1989,12.6,8921176
Burkina Faso,BFA,1990,12.6,9159359
Burkina Faso,BFA,1991,12.5,9394631
Burkina Faso,BFA,1992,12.5,9629280
Burkina Faso,BFA,1993,12.5,9871716
Burkina Faso,BFA,1994,12.5,10123807
Burkina Faso,BFA,1995,12.5,10386724
Burkina Faso,BFA,1996,12.5,10655942
Burkina Faso,BFA,1997,12.4,10934224
Burkina Faso,BFA,1998,12.3,11240668
Burkina Faso,BFA,1999,12.1,11574930
Burkina Faso,BFA,2000,12.0,11925548
Burkina Faso,BFA,2001,11.8,12294996
Burkina Faso,BFA,2002,11.7,12680901
Burkina Faso,BFA,2003,11.5,13082531
Burkina Faso,BFA,2004,11.2,13500537
Burkina Faso,BFA,2005,11.0,13932127
Burkina Faso,BFA,2006,10.8,14373711
Burkina Faso,BFA,2007,10.6,14816312
Burkina Faso,BFA,2008,10.6,15258103
Burkina Faso,BFA,2009,10.5,15710065
Burkina Faso,BFA,2010,10.5,16176504
Burkina Faso,BFA,2011,10.5,16661907
Burkina Faso,BFA,2012,10.5,17172283
Burundi,BDI,1980,14.5,4383713
Burundi,BDI,1981,14.4,4566017
Burundi,BDI,1982,14.3,4681396
Burundi,BDI,1983,14.3,4808531
Burundi,BDI,1984,14.2,4926480
Burundi,BDI,1985,14.1,5034044
Burundi,BDI,1986,14.1,5129423
Burundi,BDI,1987,14.1,5247791
Burundi,BDI,1988,14.1,5365332
Burundi,BDI,1989,14.0,5471704
Burundi,BDI,1990,14.0,5587053
Burundi,BDI,1991,13.9,5703861
Burundi,BDI,1992,13.8,5858404
Burundi,BDI,1993,13.7,5676848
Burundi,BDI,1994,13.5,5713858
Burundi,BDI,1995,13.4,6066321
Burundi,BDI,1996,13.2,6070509
Burundi,BDI,1997,13.0,6070038
Burundi,BDI,1998,12.9,6187113
Burundi,BDI,1999,12.7,6337155
Burundi,BDI,2000,12.6,6470196
Burundi,BDI,2001,12.5,6634368
Burundi,BDI,2002,12.5,6824140
Burundi,BDI,2003,12.4,7043158
Burundi,BDI,2004,12.4,7310656
Burundi,BDI,2005,12.5,7587304
Burundi,BDI,2006,12.6,7865546
Burundi,BDI,2007,12.7,8161879
Burundi,BDI,2008,12.8,8505644
Burundi,BDI,2009,13.1,8947653
Burundi,BDI,2010,13.3,9376447
Burundi,BDI,2011,13.6,9717980
Burundi,BDI,2012,13.9,10071034
Cambodia,KHM,1980,22.6,5199873
Cambodia,KHM,1981,22.5,5284494
Cambodia,KHM,1982,22.5,5436436
Cambodia,KHM,1983,22.5,5636208
Cambodia,KHM,1984,22.5,5845115
Cambodia,KHM,1985,22.5,6043781
Cambodia,KHM,1986,22.5,6285698
Cambodia,KHM,1987,22.5,6557972
Cambodia,KHM,1988,22.5,6812011
Cambodia,KHM,1989,22.6,7073472
Cambodia,KHM,1990,22.799999,7374754
Cambodia,KHM,1991,23.1,7686856
Cambodia,KHM,1992,23.5,8113084
Cambodia,KHM,1993,23.799999,8616384
Cambodia,KHM,1994,24.0,9239158
Cambodia,KHM,1995,23.9,10018498
Cambodia,KHM,1996,23.700001,10801268
Cambodia,KHM,1997,23.200001,11570986
Cambodia,KHM,1998,22.6,12058181
Cambodia,KHM,1999,22.1,12265733
Cambodia,KHM,2000,21.700001,12462343
Cambodia,KHM,2001,21.4,12658486
Cambodia,KHM,2002,21.200001,12855249
Cambodia,KHM,2003,21.0,13050978
Cambodia,KHM,2004,20.700001,13244739
Cambodia,KHM,2005,20.5,13439204
Cambodia,KHM,2006,20.200001,13639030
Cambodia,KHM,2007,19.9,13841775
Cambodia,KHM,2008,19.700001,14053479
Cambodia,KHM,2009,19.4,14276819
Cambodia,KHM,2010,19.299999,14500732
Cambodia,KHM,2011,19.299999,14722587
Cambodia,KHM,2012,19.5,14945090
Cameroon,CMR,1980,8.3000002,8512216
Cameroon,CMR,1981,8.3000002,8816378
Cameroon,CMR,1982,8.3000002,9028677
Cameroon,CMR,1983,8.3000002,9215395
Cameroon,CMR,1984,8.3000002,9475084
Cameroon,CMR,1985,8.3000002,9761726
Cameroon,CMR,1986,8.3000002,10060342
Cameroon,CMR,1987,8.3000002,10370753
Cameroon,CMR,1988,8.3000002,10684973
Cameroon,CMR,1989,8.3000002,11002748
Cameroon,CMR,1990,8.3000002,11331825
Cameroon,CMR,1991,8.3000002,11667184
Cameroon,CMR,1992,8.1999998,12006362
Cameroon,CMR,1993,8.1999998,12353131
Cameroon,CMR,1994,8.1999998,12704899
Cameroon,CMR,1995,8.1999998,13058518
Cameroon,CMR,1996,8.1000004,13414762
Cameroon,CMR,1997,8.0,13775217
Cameroon,CMR,1998,7.9000001,14144859
Cameroon,CMR,1999,7.8000002,14525145
Cameroon,CMR,2000,7.6999998,14912633
Cameroon,CMR,2001,7.6999998,15309490
Cameroon,CMR,2002,7.5999999,15725534
Cameroon,CMR,2003,7.5,16160340
Cameroon,CMR,2004,7.5,16610487
Cameroon,CMR,2005,7.4000001,17074598
Cameroon,CMR,2006,7.1999998,17550402
Cameroon,CMR,2007,7.1999998,18049895
Cameroon,CMR,2008,7.0999999,18574054
Cameroon,CMR,2009,7.0,19113979
Cameroon,CMR,2010,7.0,19668064
Cameroon,CMR,2011,7.0,20232312
Cameroon,CMR,2012,7.0,20809531
Canada,CAN,1980,37.900002,24533779
Canada,CAN,1981,36.299999,24844977
Canada,CAN,1982,35.5,25140164
Canada,CAN,1983,34.799999,25412604
Canada,CAN,1984,34.099998,25670376
Canada,CAN,1985,33.400002,25927463
Canada,CAN,1986,32.799999,26211035
Canada,CAN,1987,32.0,26540914
Canada,CAN,1988,31.1,26927938
Canada,CAN,1989,30.200001,27366047
Canada,CAN,1990,29.4,27789436
Canada,CAN,1991,28.799999,28157153
Canada,CAN,1992,28.200001,28500065
Canada,CAN,1993,27.6,28830635
Canada,CAN,1994,26.9,29147382
Canada,CAN,1995,26.200001,29459136
Canada,CAN,1996,25.5,29767210
Canada,CAN,1997,24.700001,30059087
Canada,CAN,1998,23.799999,30329968
Canada,CAN,1999,22.799999,30599458
Canada,CAN,2000,21.700001,30891800
Canada,CAN,2001,20.4,31213577
Canada,CAN,2002,19.200001,31535580
Canada,CAN,2003,18.1,31836484
Canada,CAN,2004,17.200001,32132680
Canada,CAN,2005,16.4,32440173
Canada,CAN,2006,15.9,32759174
Canada,CAN,2007,15.5,33092172
Canada,CAN,2008,15.2,33449089
Canada,CAN,2009,15.1,33826369
Canada,CAN,2010,14.9,34196901
Canada,CAN,2011,14.7,34555450
Canada,CAN,2012,14.5,34922512
Cape Verde,CPV,1980,6.0999999,323311
Cape Verde,CPV,1981,6.0,327860
Cape Verde,CPV,1982,6.0,332731
Cape Verde,CPV,1983,6.0,337660
Cape Verde,CPV,1984,6.0,342511
Cape Verde,CPV,1985,6.0,347370
Cape Verde,CPV,1986,6.0,352320
Cape Verde,CPV,1987,6.0,357307
Cape Verde,CPV,1988,6.0,362338
Cape Verde,CPV,1989,6.0,367820
Cape Verde,CPV,1990,6.0999999,375436
Cape Verde,CPV,1991,6.0999999,384603
Cape Verde,CPV,1992,6.0999999,393427
Cape Verde,CPV,1993,6.1999998,401976
Cape Verde,CPV,1994,6.1999998,410231
Cape Verde,CPV,1995,6.1999998,418117
Cape Verde,CPV,1996,6.1999998,425592
Cape Verde,CPV,1997,6.1999998,432803
Cape Verde,CPV,1998,6.1999998,439790
Cape Verde,CPV,1999,6.1999998,446529
Cape Verde,CPV,2000,6.1999998,453334
Cape Verde,CPV,2001,6.1999998,460300
Cape Verde,CPV,2002,6.3000002,467055
Cape Verde,CPV,2003,6.3000002,473384
Cape Verde,CPV,2004,6.3000002,479377
Cape Verde,CPV,2005,6.3000002,485127
Cape Verde,CPV,2006,6.3000002,490727
Cape Verde,CPV,2007,6.4000001,496195
Cape Verde,CPV,2008,6.4000001,501363
Cape Verde,CPV,2009,6.4000001,506149
Cape Verde,CPV,2010,6.5,509794
Cape Verde,CPV,2011,6.5999999,511453
Cape Verde,CPV,2012,6.5999999,511966
Central African Republic,CAF,1980,8.3999996,2450536
Central African Republic,CAF,1981,8.3999996,2478412
Central African Republic,CAF,1982,8.3999996,2507374
Central African Republic,CAF,1983,8.3999996,2537409
Central African Republic,CAF,1984,8.3999996,2568610
Central African Republic,CAF,1985,8.5,2600939
Central African Republic,CAF,1986,8.5,2634263
Central African Republic,CAF,1987,8.3999996,2669153
Central African Republic,CAF,1988,8.3999996,2713968
Central African Republic,CAF,1989,8.3999996,2783977
Central African Republic,CAF,1990,8.3999996,2871915
Central African Republic,CAF,1991,8.3999996,2963195
Central African Republic,CAF,1992,8.3999996,3058837
Central African Republic,CAF,1993,8.3000002,3157841
Central African Republic,CAF,1994,8.3000002,3257957
Central African Republic,CAF,1995,8.3000002,3348061
Central African Republic,CAF,1996,8.3000002,3435973
Central African Republic,CAF,1997,8.3000002,3531700
Central African Republic,CAF,1998,8.3000002,3628834
Central African Republic,CAF,1999,8.3000002,3729453
Central African Republic,CAF,2000,8.3000002,3833422
Central African Republic,CAF,2001,8.3000002,3919497
Central African Republic,CAF,2002,8.3000002,4006080
Central African Republic,CAF,2003,8.3000002,4103091
Central African Republic,CAF,2004,8.3000002,4192828
Central African Republic,CAF,2005,8.3000002,4288813
Central African Republic,CAF,2006,8.3000002,4377583
Central African Republic,CAF,2007,8.3000002,4462777
Central African Republic,CAF,2008,8.3000002,4558988
Central African Republic,CAF,2009,8.3999996,4529051
Central African Republic,CAF,2010,8.3999996,4493001
Central African Republic,CAF,2011,8.3999996,4565022
Central African Republic,CAF,2012,8.3999996,4610848
Chad,TCD,1980,7.4000001,4515462
Chad,TCD,1981,7.4000001,4520966
Chad,TCD,1982,7.4000001,4738483
Chad,TCD,1983,7.4000001,4979136
Chad,TCD,1984,7.4000001,5045154
Chad,TCD,1985,7.4000001,5096273
Chad,TCD,1986,7.4000001,5251074
Chad,TCD,1987,7.4000001,5438312
Chad,TCD,1988,7.4000001,5625603
Chad,TCD,1989,7.3000002,5819589
Chad,TCD,1990,7.3000002,5982839
Chad,TCD,1991,7.3000002,6205686
Chad,TCD,1992,7.3000002,6474652
Chad,TCD,1993,7.1999998,6629147
Chad,TCD,1994,7.1999998,6783455
Chad,TCD,1995,7.1999998,7089064
Chad,TCD,1996,7.1999998,7410108
Chad,TCD,1997,7.1999998,7670372
Chad,TCD,1998,7.1999998,7938842
Chad,TCD,1999,7.0999999,8222711
Chad,TCD,2000,7.0999999,8512092
Chad,TCD,2001,7.0999999,8804121
Chad,TCD,2002,7.0999999,9116194
Chad,TCD,2003,7.0999999,9487830
Chad,TCD,2004,7.0999999,9920036
Chad,TCD,2005,7.0999999,10328095
Chad,TCD,2006,7.0,10706425
Chad,TCD,2007,7.0,11081667
Chad,TCD,2008,7.0,11476300
Chad,TCD,2009,7.0,11893752
Chad,TCD,2010,7.0,12312582
Chad,TCD,2011,7.0,12755003
Chad,TCD,2012,7.0,13211007
Chile,CHL,1980,35.400002,11508552
Chile,CHL,1981,35.299999,11678712
Chile,CHL,1982,35.400002,11850214
Chile,CHL,1983,35.5,12026137
Chile,CHL,1984,35.599998,12207732
Chile,CHL,1985,35.700001,12395274
Chile,CHL,1986,35.799999,12588923
Chile,CHL,1987,36.0,12790156
Chile,CHL,1988,36.099998,12999429
Chile,CHL,1989,36.299999,13215015
Chile,CHL,1990,36.5,13437178
Chile,CHL,1991,36.799999,13662481
Chile,CHL,1992,37.0,13884580
Chile,CHL,1993,37.200001,14102276
Chile,CHL,1994,37.400002,14316262
Chile,CHL,1995,37.5,14527382
Chile,CHL,1996,37.599998,14734050
Chile,CHL,1997,37.200001,14932435
Chile,CHL,1998,36.700001,15127801
Chile,CHL,1999,36.200001,15319309
Chile,CHL,2000,35.5,15503637
Chile,CHL,2001,34.299999,15683853
Chile,CHL,2002,33.0,15857924
Chile,CHL,2003,31.9,16024753
Chile,CHL,2004,30.5,16187322
Chile,CHL,2005,29.299999,16348781
Chile,CHL,2006,28.299999,16509198
Chile,CHL,2007,28.1,16671572
Chile,CHL,2008,28.1,16838987
Chile,CHL,2009,28.200001,17009728
Chile,CHL,2010,28.4,17181462
Chile,CHL,2011,28.5,17351811
Chile,CHL,2012,28.6,17519114
China,CHN,1980,28.700001,983163545
China,CHN,1981,29.0,997721068
China,CHN,1982,29.299999,1013588169
China,CHN,1983,29.6,1029064952
China,CHN,1984,29.799999,1043849645
China,CHN,1985,29.700001,1059807821
China,CHN,1986,29.6,1077233612
China,CHN,1987,29.5,1096217446
China,CHN,1988,29.299999,1115244161
China,CHN,1989,29.200001,1133991005
China,CHN,1990,29.1,1153582718
China,CHN,1991,29.1,1170788527
China,CHN,1992,29.200001,1184574240
China,CHN,1993,29.299999,1197308569
China,CHN,1994,29.4,1209003100
China,CHN,1995,29.5,1220133927
China,CHN,1996,29.6,1230944812
China,CHN,1997,29.299999,1241139619
China,CHN,1998,28.799999,1250847121
China,CHN,1999,28.200001,1260176650
China,CHN,2000,27.299999,1269581164
China,CHN,2001,26.4,1278725057
China,CHN,2002,25.6,1286866839
China,CHN,2003,25.0,1294517315
China,CHN,2004,24.6,1302100319
China,CHN,2005,24.299999,1310027138
China,CHN,2006,24.0,1318054037
China,CHN,2007,23.799999,1325813580
China,CHN,2008,23.799999,1333821009
China,CHN,2009,23.9,1342522709
China,CHN,2010,24.200001,1351561511
China,CHN,2011,24.5,1360250657
China,CHN,2012,24.9,1369520865
Colombia,COL,1980,16.0,26104502
Colombia,COL,1981,15.6,26713266
Colombia,COL,1982,15.3,27338334
Colombia,COL,1983,15.1,27988176
Colombia,COL,1984,15.0,28642689
Colombia,COL,1985,14.8,29268471
Colombia,COL,1986,14.6,29879114
Colombia,COL,1987,14.4,30499472
Colombia,COL,1988,14.3,31130528
Colombia,COL,1989,14.1,31776281
Colombia,COL,1990,13.9,32440064
Colombia,COL,1991,13.7,33098371
Colombia,COL,1992,13.6,33760570
Colombia,COL,1993,13.4,34441479
Colombia,COL,1994,13.3,35127408
Colombia,COL,1995,13.1,35804671
Colombia,COL,1996,12.9,36462740
Colombia,COL,1997,12.7,37121156
Colombia,COL,1998,12.5,37792170
Colombia,COL,1999,12.4,38454863
Colombia,COL,2000,12.3,39089939
Colombia,COL,2001,12.3,39709264
Colombia,COL,2002,12.2,40324683
Colombia,COL,2003,12.1,40937426
Colombia,COL,2004,11.9,41543177
Colombia,COL,2005,11.7,42128977
Colombia,COL,2006,11.4,42691081
Colombia,COL,2007,11.2,43235374
Colombia,COL,2008,11.0,43758804
Colombia,COL,2009,11.1,44271541
Colombia,COL,2010,11.2,44777325
Colombia,COL,2011,11.3,45259614
Colombia,COL,2012,11.3,45715807
Comoros,COM,1980,12.7,337728
Comoros,COM,1981,12.8,347393
Comoros,COM,1982,12.8,357149
Comoros,COM,1983,12.8,367242
Comoros,COM,1984,12.8,377644
Comoros,COM,1985,12.8,388356
Comoros,COM,1986,12.8,399328
Comoros,COM,1987,12.8,410444
Comoros,COM,1988,12.8,421697
Comoros,COM,1989,12.9,433106
Comoros,COM,1990,12.9,444602
Comoros,COM,1991,13.0,455564
Comoros,COM,1992,13.1,465119
Comoros,COM,1993,13.2,473682
Comoros,COM,1994,13.3,482148
Comoros,COM,1995,13.4,490594
Comoros,COM,1996,13.5,499113
Comoros,COM,1997,13.4,507779
Comoros,COM,1998,13.2,516606
Comoros,COM,1999,13.0,525891
Comoros,COM,2000,12.9,536084
Comoros,COM,2001,12.8,547221
Comoros,COM,2002,12.7,558928
Comoros,COM,2003,12.6,569808
Comoros,COM,2004,12.2,580711
Comoros,COM,2005,11.8,592677
Comoros,COM,2006,11.5,604752
Comoros,COM,2007,11.2,616933
Comoros,COM,2008,11.0,629314
Comoros,COM,2009,10.8,641947
Comoros,COM,2010,10.6,654845
Comoros,COM,2011,10.5,668064
Comoros,COM,2012,10.4,681637
Congo,COG,1980,8.8999996,1828990
Congo,COG,1981,8.8000002,1869766
Congo,COG,1982,8.8000002,1910431
Congo,COG,1983,8.6999998,1950327
Congo,COG,1984,8.6000004,1999533
Congo,COG,1985,8.6000004,2059316
Congo,COG,1986,8.5,2120606
Congo,COG,1987,8.5,2183479
Congo,COG,1988,8.5,2247655
Congo,COG,1989,8.3999996,2313562
Congo,COG,1990,8.3999996,2380562
Congo,COG,1991,8.3999996,2449235
Congo,COG,1992,8.3999996,2519467
Congo,COG,1993,8.3999996,2595126
Congo,COG,1994,8.3999996,2673148
Congo,COG,1995,8.3999996,2749464
Congo,COG,1996,8.3999996,2826786
Congo,COG,1997,8.3999996,2887861
Congo,COG,1998,8.5,2952063
Congo,COG,1999,8.5,3032875
Congo,COG,2000,8.5,3151349
Congo,COG,2001,8.5,3272542
Congo,COG,2002,8.6000004,3350772
Congo,COG,2003,8.6000004,3445757
Congo,COG,2004,8.6000004,3565564
Congo,COG,2005,8.6999998,3696399
Congo,COG,2006,8.6999998,3837410
Congo,COG,2007,8.6999998,3980430
Congo,COG,2008,8.6999998,4113514
Congo,COG,2009,8.8000002,4281219
Congo,COG,2010,8.6999998,4462303
Congo,COG,2011,8.6999998,4609728
Congo,COG,2012,8.6999998,4740456
Costa Rica,CRI,1980,10.4,2390640
Costa Rica,CRI,1981,10.3,2456643
Costa Rica,CRI,1982,10.3,2524811
Costa Rica,CRI,1983,10.3,2595155
Costa Rica,CRI,1984,10.3,2667597
Costa Rica,CRI,1985,10.3,2741904
Costa Rica,CRI,1986,10.3,2817219
Costa Rica,CRI,1987,10.3,2892698
Costa Rica,CRI,1988,10.3,2968102
Costa Rica,CRI,1989,10.3,3043826
Costa Rica,CRI,1990,10.2,3121707
Costa Rica,CRI,1991,10.1,3202181
Costa Rica,CRI,1992,10.0,3284261
Costa Rica,CRI,1993,9.8999996,3367436
Costa Rica,CRI,1994,9.6000004,3451122
Costa Rica,CRI,1995,9.3999996,3535181
Costa Rica,CRI,1996,9.1999998,3619014
Costa Rica,CRI,1997,9.1999998,3701712
Costa Rica,CRI,1998,9.3000002,3782840
Costa Rica,CRI,1999,9.3999996,3862104
Costa Rica,CRI,2000,9.6999998,3937737
Costa Rica,CRI,2001,10.0,4008950
Costa Rica,CRI,2002,10.4,4075712
Costa Rica,CRI,2003,10.7,4138790
Costa Rica,CRI,2004,11.0,4200080
Costa Rica,CRI,2005,11.3,4261240
Costa Rica,CRI,2006,11.5,4321339
Costa Rica,CRI,2007,11.7,4380249
Costa Rica,CRI,2008,11.9,4440057
Costa Rica,CRI,2009,12.0,4499788
Costa Rica,CRI,2010,12.2,4555965
Costa Rica,CRI,2011,12.2,4609834
Costa Rica,CRI,2012,12.1,4663932
Cote d'Ivoire,CIV,1980,9.3000002,8220717
Cote d'Ivoire,CIV,1981,9.3000002,8556599
Cote d'Ivoire,CIV,1982,9.3000002,8907942
Cote d'Ivoire,CIV,1983,9.3000002,9272742
Cote d'Ivoire,CIV,1984,9.1999998,9650521
Cote d'Ivoire,CIV,1985,9.1999998,10040486
Cote d'Ivoire,CIV,1986,9.1999998,10440923
Cote d'Ivoire,CIV,1987,9.1000004,10851480
